  100 1552.795031
  300 1033.057851
  500 1129.020339
  700 527.540760
  900 668.008181
 1100 633.108883
 1300 622.100739
 1500 618.260338
 1700 608.566643
 1900 590.690914
 2100 542.172795
 2300 508.046500
 2500 549.119388
 2700 541.853028
 2900 528.846517
