200 5092.8
1200 17512.5
2200 13820.8
3200 13864.6
4200 18605.5
5200 18315.9

200 6194.1
1200 17993.9
2200 18648.2
3200 18309.2
4200 18950.8
5200 18602.8

200 5668.0
1200 13436.3
2200 18753.5
3200 19820.7
4200 20611.6
5200 19840.2


 200 5651.6
1200 16314.2
2200 17074.2
3200 17331.5
4200 19389.3
5200 18919.6
