  100 623.309160
  300 643.583319
  500 590.260323
  700 567.536891
  900 535.443064
 1100 519.880441
 1300 517.755205
 1500 522.012710
 1700 529.305622
 1900 536.776121
 2100 530.399180
 2300 525.625006
 2500 565.017347
 2700 512.569813
 2900 576.565340
