  100 1974.719397
  300 1144.323513
  500 1131.882556
  700 1150.913335
  900 826.090607
 1100 668.794459
 1300 635.327863
 1500 625.387891
 1700 620.073163
 1900 607.310398
 2100 593.647914
 2300 565.204079
 2500 560.265957
 2700 550.174341
 2900 537.796675
