0.0010 1.089918
0.0020 2.560000
0.0039 5.263158
0.0078 10.256410
0.0156 21.052632
0.0312 35.904628
0.0625 62.287105
0.1250 145.454545
0.2500 290.496454
0.5000 485.883749
1.0000 841.932169
2.0000 1187.246377
4.0000 1552.985782
8.0000 1873.527730
16.0000 1991.672998
32.0000 2284.479303
64.0000 4396.913787
128.0000 8395.324259
256.0000 7889.071963
512.0000 8057.292147
1024.0000 8218.324320
