0.0010 0.781403
0.0020 1.928640
0.0039 4.432747
0.0078 10.152284
0.0156 20.128951
0.0312 38.340572
0.0625 70.973108
0.1250 139.035981
0.2500 265.388104
0.5000 443.290043
1.0000 739.283458
2.0000 1181.169346
4.0000 1578.952441
8.0000 2024.778324
16.0000 2195.768348
32.0000 2125.342543
64.0000 4939.775383
128.0000 8099.050738
256.0000 7864.723067
512.0000 7991.251034
1024.0000 8217.269709
