  200 849.283508 
 1200 835.102051 
 2200 809.532959 
 3200 810.274658 
 4200 811.567932 
 5200 813.695190 
 6200 815.415527 
 7200 815.758789 
 8200 809.901306 
 9200 803.683472 
10200 810.155823 
