  200 715.276001 
 1200 646.618958 
 2200 622.257874 
 3200 624.003723 
 4200 626.036438 
 5200 627.678162 
 6200 628.252014 
 7200 628.991150 
 8200 624.845886 
 9200 620.862488 
10200 624.925293 
