  200 70.65 
 1200 2475.55 
 2200 2457.33 
 3200 2464.35 
 4200 2470.24 
 5200 2472.99 
 6200 2478.82 
 7200 2476.97 
 8200 2375.60 
 9200 2420.43 
10200 2447.36 
