  100 853.507138
  300 811.182852
  500 802.905643
  700 795.896188
  900 794.701278
 1100 798.744093
 1300 797.379072
 1500 799.879000
 1700 799.619684
 1900 787.761468
 2100 788.725598
 2300 794.650944
 2500 792.619405
 2700 795.146976
 2900 795.083768
