  100 871.356147
  300 833.094905
  500 832.128009
  700 827.689992
  900 825.316371
 1100 793.561835
 1300 810.379837
 1500 816.867809
 1700 807.710933
 1900 820.559658
 2100 809.350898
 2300 809.658352
 2500 803.239034
 2700 812.928349
 2900 809.905802
